id,license_number,license_status,license_status_date,license_term,license_type,license_designation,issue_date,expiration_date,licensing_authority_id,licensing_authority,business_legal_name,business_dba_name,business_owner_name,business_structure,activity,premise_street_address,premise_city,premise_state,premise_county,premise_zip_code,business_email,business_phone,parcel_number,premise_latitude,premise_longitude,data_refreshed_date,business_image_url,business_website
4393,CCL21-0004983,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2023-07-10T00:00:00,2025-07-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Nanofarms Group Inc,Data Not Available,Vincent Lin,Corporation,Data Not Available,Not Published,Data Not Available,CA,Inyo,Data Not Available,Vlin@nanofarms.Co,(714) 888-5718,048-350-15,,,2024-08-05T04:42:10.1866667,,
4394,CCL21-0004984,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2023-07-10T00:00:00,2025-07-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Nanofarms Group Inc,Data Not Available,Vincent Lin,Corporation,Data Not Available,Not Published,Data Not Available,CA,Inyo,Data Not Available,Vlin@nanofarms.Co,(714) 888-5718,048-350-15,,,2024-08-05T04:42:10.1866667,,
4395,CCL21-0004985,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Medicinal,2023-07-10T00:00:00,2025-07-10T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Nanofarms Group Inc,Data Not Available,Vincent Lin,Corporation,Data Not Available,Not Published,Data Not Available,CA,Inyo,Data Not Available,Vlin@nanofarms.Co,(714) 888-5718,048-350-15,,,2024-08-05T04:42:10.1866667,,
4396,CCL21-0004986,Active,,Annual,Cultivation -  Processor,Adult-Use,2022-04-15T00:00:00,2025-04-15T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Nanofarms Group,Data Not Available,"Francisco Javier Marques Alvarez, Larry Lai, Vincent Lin",Corporation,Data Not Available,Not Published,Data Not Available,CA,Inyo,Data Not Available,Vlin@nanofarms.Co,(714) 888-5718,048-350-15,,,2024-08-05T04:42:10.1866667,,
4397,CCL21-0004995,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Medicinal,2022-07-15T00:00:00,2024-08-15T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Far West Organics, LLC",Data Not Available,"Dalton Jiminez, Marcus DeMiguel",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Farwestorganics@gmail.Com,(650) 619-5886,054-480-011-000,,,2024-08-05T04:42:10.1866667,,
4398,CCL21-0004999,Active,,Annual,Cultivation -  Small Indoor,Adult-Use,2022-07-18T00:00:00,2025-07-18T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"PCC CATHEDRAL CITY, LLC",Data Not Available,"Edlin Kim, James Kunevicius, Steven Gutterman",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Edlin719@gmail.Com,(646) 915-5308,687-330-023,,,2024-08-05T04:42:10.1866667,,
4399,CCL21-0005000,Active,,Annual,Cultivation -  Small Indoor,Adult-Use,2022-05-02T00:00:00,2025-05-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"PCC CATHEDRAL CITY, LLC",Data Not Available,"Edlin Kim, James Kunevicius, Steven Gutterman",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Riverside,Data Not Available,Edlin719@gmail.Com,(646) 915-5308,687-330-023,,,2024-08-05T04:42:10.1866667,,
4400,CCL21-0005001,Active,,Annual,Cultivation -  Nursery,Adult-Use,2022-03-21T00:00:00,2025-03-21T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Henry LLC,Data Not Available,Jon Degallier,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Jondegallier@gmail.Com,(707) 972-2474,108-182-09,,,2024-08-05T04:42:10.1866667,,
4401,CCL21-0005003,Active,,Annual,Cultivation -  Specialty Outdoor,Adult-Use,2022-05-25T00:00:00,2025-05-25T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Vaquera Farms LLC,Data Not Available,Pamela Oshay,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Pamoshay@gmail.Com,(925) 787-4648,002-640-016,,,2024-08-05T04:42:10.1866667,,
4402,CCL21-0005005,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2022-09-27T00:00:00,2024-09-27T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Trinity's Finest Farms,Data Not Available,ronald webber,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Trinity,Data Not Available,Jr.Webber90@yahoo.Com,(707) 291-4679,019-430-08-00,,,2024-08-05T04:42:10.1866667,,
4403,CCL21-0005008,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2022-09-30T00:00:00,2024-09-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),DayDreamin Farm LLC,Data Not Available,"Joseph Sasso, Sharon Sasso",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Joe_Sharon_Sasso@yahoo.Com,(707) 489-8963,103-250-15-00,,,2024-08-05T04:42:10.1866667,,
4404,CCL21-0005011,Active,,Annual,Cultivation -  Nursery,Medicinal,2023-11-07T00:00:00,2024-11-07T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),2401 East Anaheim St LLC,Data Not Available,Miguel Salazar,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Salazarmiguel79@gmail.Com,(562) 348-5561,7260-023-017,,,2024-08-05T04:42:10.1866667,,
4405,CCL21-0005017,Active,,Annual,Cultivation -  Small Mixed-Light Tier 2,Adult-Use,2022-05-27T00:00:00,2025-05-27T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Benbow Valley Ranch Farms, LLC",Data Not Available,Raycho Buhlev,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Etahumboldtbvrfarms@gmail.Com,(925) 324-8561,223-044-010,,,2024-08-05T04:42:10.1866667,,
4406,CCL21-0005018,Active,,Annual,Cultivation -  Specialty Indoor,Medicinal,2022-06-13T00:00:00,2025-06-13T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),The Milking Station,Data Not Available,"Daniel Batchelor, Leroy Rodde",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Leroyrodde@yahoo.Com,(530) 401-5109,056-320-033,,,2024-08-05T04:42:10.1866667,,
4407,CCL21-0005020,Active,,Annual,Cultivation -  Specialty Indoor,Adult-Use,2022-04-01T00:00:00,2025-04-01T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Northern Beauty Inc.,Data Not Available,Jennifer Renwand,Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Jen@northernbeautyca.Com,(707) 502-5576,003-111-002,,,2024-08-05T04:42:10.1866667,,
4408,CCL21-0005022,Active,,Provisional,Cultivation -  Small Indoor,Adult-Use,2022-04-04T00:00:00,2025-04-04T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Dr. Toke LLC,Data Not Available,"Hui Min Guo, Jihan Alaa Eldeen Said",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Drtoke7@gmail.Com,(510) 918-8103,041-3848-014-04,,,2024-08-05T04:42:10.1866667,,
4409,CCL21-0005023,Active,,Provisional,Cultivation -  Specialty Indoor,Medicinal,2022-05-23T00:00:00,2025-05-23T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"M38, LLC.",Data Not Available,"Gevork Zirestyan, Razmik Bagumyan",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,D9allianceca@yahoo.Com,(310) 651-1080,0459-432-36-0000,,,2024-08-05T04:42:10.1866667,,
4410,CCL21-0005024,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2022-06-15T00:00:00,2025-06-15T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Larry's Services,Data Not Available,Frank Ulrich,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Frankulrich707@gmail.Com,(707) 391-6169,173-130-04-00,,,2024-08-05T04:42:10.1866667,,
4432,CCL21-0005025,Active,,Annual,Cultivation -  Specialty Indoor,Adult-Use,2022-05-04T00:00:00,2024-11-01T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Crescent Ocean Grown,Data Not Available,Artashes Mamadjanyan,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Del Norte,Data Not Available,Amamadjanyan@gmail.Com,(818) 818-1391,118-070-019-000,,,2024-08-05T04:42:10.1866667,,
4462,CCL21-0005027,Active,,Provisional,Cultivation -  Small Indoor,Adult-Use,2022-06-08T00:00:00,2025-06-08T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Hing & Hong LLC,Data Not Available,"Dat Hing Chan, Hai Hong Wu",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,HinghongLLC7@gmail.Com,(312) 838-6688,041-3848-014-04,,,2024-08-05T04:42:10.1866667,,
4463,CCL21-0005029,Active,,Annual,Cultivation -  Medium Indoor,Adult-Use,2022-03-16T00:00:00,2025-03-16T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Sac Project Inc,Data Not Available,Gary Petrosyan,Corporation,Data Not Available,Not Published,Data Not Available,CA,Sacramento,Data Not Available,1636kathleen@gmail.Com,(310) 664-4444,265-0360-002,,,2024-08-05T04:42:10.1866667,,
4464,CCL21-0005032,Active,,Annual,Cultivation -  Processor,Adult-Use,2022-04-05T00:00:00,2025-04-05T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Jedi Holdings Inc,Data Not Available,Craig Nejedly,Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Craig@highgradedistribution.Com,(707) 839-4399,014071006,,,2024-08-05T04:42:10.1866667,,
4465,CCL21-0005034,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2022-09-08T00:00:00,2024-09-08T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"5 Star Cali, LLC",Data Not Available,Levy Lyew,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Fivestarcali707@gmail.Com,(707) 382-7995,208-271-010,,,2024-08-05T04:42:10.1866667,,
4466,CCL21-0005035,Active,,Annual,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2022-09-08T00:00:00,2024-09-08T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"5 Star Cali, LLC",Data Not Available,Levy Lyew,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Fivestarcali707@gmail.Com,(707) 382-7995,208-271-010,,,2024-08-05T04:42:10.1866667,,
4411,CCL21-0005037,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2023-06-28T00:00:00,2025-06-28T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Ahola II Farms,Data Not Available,Elijah Ahola,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Elijahahola1@gmail.Com,(707) 223-2520,011-430-30,,,2024-08-05T04:42:10.1866667,,
4467,CCL21-0005038,Active,,Provisional,Cultivation -  Specialty Outdoor,Medicinal,2022-07-08T00:00:00,2025-07-08T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Emerald Spirit Botanicals,Data Not Available,Katie Jeane,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Motherspiritkj@gmail.Com,(707) 367-1352,037-710-20,,,2024-08-05T04:42:10.1866667,,
4468,CCL21-0005039,Active,,Provisional,Cultivation -  Nursery,Adult-Use,2022-09-28T00:00:00,2024-09-28T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Well Rooted Farms,Data Not Available,"Bruce Lee, Nicole Humphries",Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Wellrootedfarms@outlook.Com,(808) 990-5826,105-290-12,,,2024-08-05T04:42:10.1866667,,
4469,CCL21-0005040,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2022-06-24T00:00:00,2025-06-24T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Golden Bud, LLC",Data Not Available,Miriam Arellano Sanchez,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Yoiset2011@gmail.Com,(310) 612-7837,218-031-008-000,,,2024-08-05T04:42:10.1866667,,
4471,CCL21-0005051,Active,,Annual,Cultivation -  Medium Mixed-Light Tier 1,Adult-Use,2023-08-21T00:00:00,2024-08-21T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"DB A Growth, LLC",Data Not Available,"Jonas Lalehzadeh, Yasaman Temraz",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Jonas@herbes.Com,(949) 903-9136,026-521-011,,,2024-08-05T04:42:10.1866667,,
4472,CCL21-0005054,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2022-06-02T00:00:00,2025-06-02T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Organic Medicinals, Inc.",Data Not Available,"Jill VanderLinden, John Francisco",Corporation,Data Not Available,Not Published,Data Not Available,CA,Humboldt,Data Not Available,Organicmedicinalsinc@gmail.Com,(707) 599-1058,209-191-018,,,2024-08-05T04:42:10.1866667,,
4473,CCL21-0005055,Active,,Provisional,Cultivation -  Small Outdoor,Medicinal,2022-05-27T00:00:00,2025-05-27T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"BDB Holding Group, Inc.",Data Not Available,"Daniel Morford, David Buckley, James Davis",Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Sales@mendocloneco.Com,(707) 621-2440,175-240-03,,,2024-08-05T04:42:10.1866667,,
4474,CCL21-0005056,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2022-07-29T00:00:00,2024-12-31T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Stephen Sparks,Data Not Available,Stephen Sparks,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Avillan1874@icloud.Com,(707) 895-2460,026-260-23,,,2024-08-05T04:42:10.1866667,,
4476,CCL21-0005059,Active,,Annual,Cultivation -  Small Indoor,Adult-Use,2022-06-13T00:00:00,2025-06-13T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Delta Family Pharms Inc.,Data Not Available,"Dustin Hoke, Richard Hoke, Rick Hoke",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Contra Costa,Data Not Available,Dustin@therichardscompany.Net,(925) 382-8373,074051005,,,2024-08-05T04:42:10.1866667,,
4477,CCL21-0005060,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2022-03-22T00:00:00,2025-03-22T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Riverview Farms,Data Not Available,Michelle Hackett,Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Michelle@riverviewfarms831.Com,(831) 801-6223,137-051-039-000,,,2024-08-05T04:42:10.1866667,,
4478,CCL21-0005061,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2022-03-22T00:00:00,2025-03-22T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Riverview Farms,Data Not Available,Michelle Hackett,Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Michelle@riverviewfarms831.Com,(831) 801-6223,137-051-039-000,,,2024-08-05T04:42:10.1866667,,
4479,CCL21-0005062,Active,,Annual,Cultivation -  Medium Indoor,Medicinal,2022-08-11T00:00:00,2024-09-27T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"LandB Capital Investments, LLC",Data Not Available,"Bradley Phan, MyThai Pham",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Landbinvestments83@gmail.Com,(510) 387-0597,41-4207-2-1,,,2024-08-05T04:42:10.1866667,,
4480,CCL21-0005064,Active,,Provisional,Cultivation -  Medium Indoor,Adult-Use,2022-04-28T00:00:00,2025-04-28T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Top Quality Strains Inc,Data Not Available,Greg Eliasian,Corporation,Data Not Available,Not Published,Data Not Available,CA,San Bernardino,Data Not Available,Greg.Eliasian@gesventures.Com,(818) 208-1010,0459-851-23,,,2024-08-05T04:42:10.1866667,,
4481,CCL21-0005067,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2022-03-22T00:00:00,2025-03-22T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Riverview Farms,Data Not Available,Michelle Hackett,Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Michelle@riverviewfarms831.Com,(831) 801-6223,137-051-039-000,,,2024-08-05T04:42:10.1866667,,
4482,CCL21-0005068,Active,,Annual,Cultivation -  Small Outdoor,Adult-Use,2022-04-04T00:00:00,2025-04-04T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Riverview Farms,Data Not Available,Michelle Hackett,Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Michelle@riverviewfarms831.Com,(831) 801-6223,137-051-024-000,,,2024-08-05T04:42:10.1866667,,
4483,CCL21-0005073,Active,,Annual,Cultivation -  Small Mixed-Light Tier 2,Adult-Use,2022-02-14T00:00:00,2025-02-14T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Quail Creek Farms, Inc.",Data Not Available,"Geovany Silva, Veselin Minkov",Corporation,Data Not Available,Not Published,Data Not Available,CA,Monterey,Data Not Available,Usageovany@gmail.Com,(707) 601-9225,137-061-026-000,,,2024-08-05T04:42:10.1866667,,
4485,CCL21-0005084,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2022-09-16T00:00:00,2024-09-16T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Octavio Diaz,Data Not Available,Octavio Diaz,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Odiaz_1977@sbcglobal.Net,(707) 272-2392,125-280-8200,,,2024-08-05T04:42:10.1866667,,
4486,CCL21-0005087,Active,,Provisional,Cultivation -  Small Indoor,Medicinal,2022-06-09T00:00:00,2025-06-09T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Fly New Start, Inc.",Data Not Available,Wenhui Deng,Corporation,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Flynewstartinc@gmail.Com,(510) 387-0597,34-2263-27,,,2024-08-05T04:42:10.1866667,,
4487,CCL21-0005095,Active,,Annual,Cultivation -  Medium Mixed-Light Tier 2,Adult-Use,2022-01-26T00:00:00,2025-01-26T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Dynasty Alliance Grow, Inc.",Data Not Available,Berenice Cristerna,Corporation,Data Not Available,Not Published,Data Not Available,CA,Los Angeles,Data Not Available,Berniedynastyalliance@gmail.Com,(562) 455-8930,7162019062,,,2024-08-05T04:42:10.1866667,,
4488,CCL21-0005096,Active,,Annual,Cultivation -  Nursery,Adult-Use,2022-02-24T00:00:00,2025-02-24T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Glass House Camarillo Cultivation LLC,Data Not Available,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Ventura,Data Not Available,Graham@glasshousegroup.Com,(562) 264-5078,230-0-071-345,,,2024-08-05T04:42:10.1866667,,
4489,CCL21-0005097,Active,,Annual,Cultivation -  Small Outdoor,Medicinal,2022-03-23T00:00:00,2025-03-23T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Bear River Farms,Data Not Available,"Janice Sullivan, Tim Sullivan",Corporation,Data Not Available,Not Published,Data Not Available,CA,Nevada,Data Not Available,Tim@bear-River-Farms.Com,(714) 432-3152,028-310-032,,,2024-08-05T04:42:10.1866667,,
4490,CCL21-0005098,Active,,Provisional,Cultivation -  Specialty Indoor,Adult-Use,2022-07-11T00:00:00,2024-12-31T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Yifu Investments LLC,Data Not Available,Huanfu Zeng,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Alameda,Data Not Available,Yifuinvest@gmail.Com,(415) 385-6306,41-3848-14-4,,,2024-08-05T04:42:10.1866667,,
4491,CCL21-0005099,Active,,Provisional,Cultivation -  Nursery,Adult-Use,2022-09-29T00:00:00,2024-09-29T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Skunk Creek Farms,Data Not Available,William Miller,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Rhyzl.Miller@gmail.Com,(909) 240-4508,157-110-08-00,,,2024-08-05T04:42:10.1866667,,
4492,CCL21-0005100,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2022-09-29T00:00:00,2024-09-29T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Skunk Creek Farms,Data Not Available,William Miller,Sole Proprietorship,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Rhyzl.Miller@gmail.Com,(909) 240-4508,157-110-08-00,,,2024-08-05T04:42:10.1866667,,
4493,CCL21-0005101,Active,,Annual,Cultivation -  Processor,Adult-Use,2022-05-09T00:00:00,2025-05-09T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"People's Farming, LLC",Data Not Available,Bernard Steimann,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Fresno,Data Not Available,License@peoplescali.Com,(714) 485-7379,"012-020-33, 007-091-37",,,2024-08-05T04:42:10.1866667,,
4521,CCL21-0005102,Active,,Annual,Cultivation -  Processor,Adult-Use,2022-04-14T00:00:00,2024-12-01T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Glass House Camarillo Cultivation LLC,Data Not Available,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Ventura,Data Not Available,Graham@glasshousegroup.Com,(562) 264-5078,230-0-071-345,,,2024-08-05T04:42:10.1866667,,
4523,CCL21-0005103,Active,,Provisional,Cultivation -  Small Mixed-Light Tier 1,Adult-Use,2022-09-30T00:00:00,2024-09-30T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Big Green Management,Data Not Available,Mark Stanton,Corporation,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Mountainsolutions.Mark@gmail.Com,(707) 357-0075,013-570-66,,,2024-08-05T04:42:10.1866667,,
4494,CCL21-0005105,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2022-04-28T00:00:00,2025-03-06T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Glass House Camarillo Cultivation LLC,Data Not Available,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Ventura,Data Not Available,Graham@glasshousegroup.Com,(562) 264-5078,230-0-071-345,,,2024-08-05T04:42:10.1866667,,
4501,CCL21-0005116,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2022-04-28T00:00:00,2025-03-06T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Glass House Camarillo Cultivation LLC,Data Not Available,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Ventura,Data Not Available,Graham@glasshousegroup.Com,(562) 264-5078,230-0-071-345,,,2024-08-05T04:42:10.1866667,,
4503,CCL21-0005119,Active,,Provisional,Cultivation -  Small Outdoor,Adult-Use,2022-09-20T00:00:00,2025-09-20T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),"Zioliver, LLC",Data Not Available,Anne-Carole Foucteau-Rector,Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Karuna995@yahoo.Com,(707) 621-1070,125-280-73-00,,,2024-08-05T04:42:10.1866667,,
4510,CCL21-0005126,Active,,Provisional,Cultivation -  Nursery,Medicinal,2022-09-20T00:00:00,2024-09-20T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),KotaCorp,Data Not Available,"Dakota Nicoll, Joseph Nicoll",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Mendocino,Data Not Available,Kotamo14@gmail.Com,(707) 354-2495,169-100-03-00,,,2024-08-05T04:42:10.1866667,,
4511,CCL21-0005127,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2022-04-15T00:00:00,2025-03-06T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Glass House Camarillo Cultivation LLC,Data Not Available,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Ventura,Data Not Available,Graham@glasshousegroup.Com,(562) 264-5078,230-0-071-345,,,2024-08-05T04:42:10.1866667,,
4515,CCL21-0005131,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2022-04-28T00:00:00,2025-03-06T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Glass House Camarillo Cultivation LLC,Data Not Available,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Ventura,Data Not Available,Graham@glasshousegroup.Com,(562) 264-5078,230-0-071-345,,,2024-08-05T04:42:10.1866667,,
4518,CCL21-0005134,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2022-04-28T00:00:00,2025-03-06T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Glass House Camarillo Cultivation LLC,Data Not Available,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Ventura,Data Not Available,Graham@glasshousegroup.Com,(562) 264-5078,230-0-071-345,,,2024-08-05T04:42:10.1866667,,
4519,CCL21-0005135,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2022-04-28T00:00:00,2025-03-06T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Glass House Camarillo Cultivation LLC,Data Not Available,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Ventura,Data Not Available,Graham@glasshousegroup.Com,(562) 264-5078,230-0-071-345,,,2024-08-05T04:42:10.1866667,,
4553,CCL21-0005137,Active,,Annual,Cultivation -  Medium Outdoor,Adult-Use,2022-04-28T00:00:00,2025-03-06T00:00:00,CCL,CalCannabis Cultivation Licensing (CCL),Glass House Camarillo Cultivation LLC,Data Not Available,"Benjamin Vega, Graham Farrar, Hilal El Tabsh, Kyle Kazan, Mark Vendetti",Limited Liability Company,Data Not Available,Not Published,Data Not Available,CA,Ventura,Data Not Available,Graham@glasshousegroup.Com,(562) 264-5078,230-0-071-345,,,2024-08-05T04:42:10.1866667,,
